continent,location,date,population,new_vaccinations,RollingPeopleVaccinated
Europe,Spain,8/27/2020,46754783,,11823634
Europe,Spain,8/28/2020,46754783,,11823634
Europe,Spain,8/29/2020,46754783,,11823634
Europe,Spain,8/3/2020,46754783,,11823634
Europe,Spain,8/30/2020,46754783,,11823634
Europe,Spain,8/31/2020,46754783,,11823634
Europe,Spain,8/4/2020,46754783,,11823634
Europe,Spain,8/5/2020,46754783,,11823634
Europe,Spain,8/6/2020,46754783,,11823634
Europe,Spain,8/7/2020,46754783,,11823634
Europe,Spain,8/8/2020,46754783,,11823634
Europe,Spain,8/9/2020,46754783,,11823634
Europe,Spain,9/1/2020,46754783,,11823634
Europe,Spain,9/10/2020,46754783,,11823634
Europe,Spain,9/11/2020,46754783,,11823634
Europe,Spain,9/12/2020,46754783,,11823634
Europe,Spain,9/13/2020,46754783,,11823634
Europe,Spain,9/14/2020,46754783,,11823634
Europe,Spain,9/15/2020,46754783,,11823634
Europe,Spain,9/16/2020,46754783,,11823634
Europe,Spain,9/17/2020,46754783,,11823634
Europe,Spain,9/18/2020,46754783,,11823634
Europe,Spain,9/19/2020,46754783,,11823634
Europe,Spain,9/2/2020,46754783,,11823634
Europe,Spain,9/20/2020,46754783,,11823634
Europe,Spain,9/21/2020,46754783,,11823634
Europe,Spain,9/22/2020,46754783,,11823634
Europe,Spain,9/23/2020,46754783,,11823634
Europe,Spain,9/24/2020,46754783,,11823634
Europe,Spain,9/25/2020,46754783,,11823634
Europe,Spain,9/26/2020,46754783,,11823634
Europe,Spain,9/27/2020,46754783,,11823634
Europe,Spain,9/28/2020,46754783,,11823634
Europe,Spain,9/29/2020,46754783,,11823634
Europe,Spain,9/3/2020,46754783,,11823634
Europe,Spain,9/30/2020,46754783,,11823634
Europe,Spain,9/4/2020,46754783,,11823634
Europe,Spain,9/5/2020,46754783,,11823634
Europe,Spain,9/6/2020,46754783,,11823634
Europe,Spain,9/7/2020,46754783,,11823634
Europe,Spain,9/8/2020,46754783,,11823634
Europe,Spain,9/9/2020,46754783,,11823634
Asia,Sri Lanka,1/1/2021,21413250,,
Asia,Sri Lanka,1/10/2021,21413250,,
Asia,Sri Lanka,1/11/2021,21413250,,
Asia,Sri Lanka,1/12/2021,21413250,,
Asia,Sri Lanka,1/13/2021,21413250,,
Asia,Sri Lanka,1/14/2021,21413250,,
Asia,Sri Lanka,1/15/2021,21413250,,
Asia,Sri Lanka,1/16/2021,21413250,,
Asia,Sri Lanka,1/17/2021,21413250,,
Asia,Sri Lanka,1/18/2021,21413250,,
Asia,Sri Lanka,1/19/2021,21413250,,
Asia,Sri Lanka,1/2/2021,21413250,,
Asia,Sri Lanka,1/20/2021,21413250,,
Asia,Sri Lanka,1/21/2021,21413250,,
Asia,Sri Lanka,1/22/2021,21413250,,
Asia,Sri Lanka,1/23/2021,21413250,,
Asia,Sri Lanka,1/24/2021,21413250,,
Asia,Sri Lanka,1/25/2021,21413250,,
Asia,Sri Lanka,1/26/2021,21413250,,
Asia,Sri Lanka,1/27/2020,21413250,,
Asia,Sri Lanka,1/27/2021,21413250,,
Asia,Sri Lanka,1/28/2020,21413250,,
Asia,Sri Lanka,1/28/2021,21413250,,
Asia,Sri Lanka,1/29/2020,21413250,,
Asia,Sri Lanka,1/29/2021,21413250,5286,5286
Asia,Sri Lanka,1/3/2021,21413250,,5286
Asia,Sri Lanka,1/30/2020,21413250,,5286
Asia,Sri Lanka,1/30/2021,21413250,32539,37825
Asia,Sri Lanka,1/31/2020,21413250,,37825
Asia,Sri Lanka,1/31/2021,21413250,21329,59154
Asia,Sri Lanka,1/4/2021,21413250,,59154
Asia,Sri Lanka,1/5/2021,21413250,,59154
Asia,Sri Lanka,1/6/2021,21413250,,59154
Asia,Sri Lanka,1/7/2021,21413250,,59154
Asia,Sri Lanka,1/8/2021,21413250,,59154
Asia,Sri Lanka,1/9/2021,21413250,,59154
Asia,Sri Lanka,10/1/2020,21413250,,59154
Asia,Sri Lanka,10/10/2020,21413250,,59154
Asia,Sri Lanka,10/11/2020,21413250,,59154
Asia,Sri Lanka,10/12/2020,21413250,,59154
Asia,Sri Lanka,10/13/2020,21413250,,59154
Asia,Sri Lanka,10/14/2020,21413250,,59154
Asia,Sri Lanka,10/15/2020,21413250,,59154
Asia,Sri Lanka,10/16/2020,21413250,,59154
Asia,Sri Lanka,10/17/2020,21413250,,59154
Asia,Sri Lanka,10/18/2020,21413250,,59154
Asia,Sri Lanka,10/19/2020,21413250,,59154
Asia,Sri Lanka,10/2/2020,21413250,,59154
Asia,Sri Lanka,10/20/2020,21413250,,59154
Asia,Sri Lanka,10/21/2020,21413250,,59154
Asia,Sri Lanka,10/22/2020,21413250,,59154
Asia,Sri Lanka,10/23/2020,21413250,,59154
Asia,Sri Lanka,10/24/2020,21413250,,59154
Asia,Sri Lanka,10/25/2020,21413250,,59154
Asia,Sri Lanka,10/26/2020,21413250,,59154
Asia,Sri Lanka,10/27/2020,21413250,,59154
Asia,Sri Lanka,10/28/2020,21413250,,59154
Asia,Sri Lanka,10/29/2020,21413250,,59154
Asia,Sri Lanka,10/3/2020,21413250,,59154
Asia,Sri Lanka,10/30/2020,21413250,,59154
Asia,Sri Lanka,10/31/2020,21413250,,59154
Asia,Sri Lanka,10/4/2020,21413250,,59154
Asia,Sri Lanka,10/5/2020,21413250,,59154
Asia,Sri Lanka,10/6/2020,21413250,,59154
Asia,Sri Lanka,10/7/2020,21413250,,59154
Asia,Sri Lanka,10/8/2020,21413250,,59154
Asia,Sri Lanka,10/9/2020,21413250,,59154
Asia,Sri Lanka,11/1/2020,21413250,,59154
Asia,Sri Lanka,11/10/2020,21413250,,59154
Asia,Sri Lanka,11/11/2020,21413250,,59154
Asia,Sri Lanka,11/12/2020,21413250,,59154
Asia,Sri Lanka,11/13/2020,21413250,,59154
Asia,Sri Lanka,11/14/2020,21413250,,59154
Asia,Sri Lanka,11/15/2020,21413250,,59154
Asia,Sri Lanka,11/16/2020,21413250,,59154
Asia,Sri Lanka,11/17/2020,21413250,,59154
Asia,Sri Lanka,11/18/2020,21413250,,59154
Asia,Sri Lanka,11/19/2020,21413250,,59154
Asia,Sri Lanka,11/2/2020,21413250,,59154
Asia,Sri Lanka,11/20/2020,21413250,,59154
Asia,Sri Lanka,11/21/2020,21413250,,59154
Asia,Sri Lanka,11/22/2020,21413250,,59154
Asia,Sri Lanka,11/23/2020,21413250,,59154
Asia,Sri Lanka,11/24/2020,21413250,,59154
Asia,Sri Lanka,11/25/2020,21413250,,59154
Asia,Sri Lanka,11/26/2020,21413250,,59154
Asia,Sri Lanka,11/27/2020,21413250,,59154
Asia,Sri Lanka,11/28/2020,21413250,,59154
Asia,Sri Lanka,11/29/2020,21413250,,59154
Asia,Sri Lanka,11/3/2020,21413250,,59154
Asia,Sri Lanka,11/30/2020,21413250,,59154
Asia,Sri Lanka,11/4/2020,21413250,,59154
Asia,Sri Lanka,11/5/2020,21413250,,59154
Asia,Sri Lanka,11/6/2020,21413250,,59154
Asia,Sri Lanka,11/7/2020,21413250,,59154
Asia,Sri Lanka,11/8/2020,21413250,,59154
Asia,Sri Lanka,11/9/2020,21413250,,59154
Asia,Sri Lanka,12/1/2020,21413250,,59154
Asia,Sri Lanka,12/10/2020,21413250,,59154
Asia,Sri Lanka,12/11/2020,21413250,,59154
Asia,Sri Lanka,12/12/2020,21413250,,59154
Asia,Sri Lanka,12/13/2020,21413250,,59154
Asia,Sri Lanka,12/14/2020,21413250,,59154
Asia,Sri Lanka,12/15/2020,21413250,,59154
Asia,Sri Lanka,12/16/2020,21413250,,59154
Asia,Sri Lanka,12/17/2020,21413250,,59154
Asia,Sri Lanka,12/18/2020,21413250,,59154
Asia,Sri Lanka,12/19/2020,21413250,,59154
Asia,Sri Lanka,12/2/2020,21413250,,59154
Asia,Sri Lanka,12/20/2020,21413250,,59154
Asia,Sri Lanka,12/21/2020,21413250,,59154
Asia,Sri Lanka,12/22/2020,21413250,,59154
Asia,Sri Lanka,12/23/2020,21413250,,59154
Asia,Sri Lanka,12/24/2020,21413250,,59154
Asia,Sri Lanka,12/25/2020,21413250,,59154
Asia,Sri Lanka,12/26/2020,21413250,,59154
Asia,Sri Lanka,12/27/2020,21413250,,59154
Asia,Sri Lanka,12/28/2020,21413250,,59154
Asia,Sri Lanka,12/29/2020,21413250,,59154
Asia,Sri Lanka,12/3/2020,21413250,,59154
Asia,Sri Lanka,12/30/2020,21413250,,59154
Asia,Sri Lanka,12/31/2020,21413250,,59154
Asia,Sri Lanka,12/4/2020,21413250,,59154
Asia,Sri Lanka,12/5/2020,21413250,,59154
Asia,Sri Lanka,12/6/2020,21413250,,59154
Asia,Sri Lanka,12/7/2020,21413250,,59154
Asia,Sri Lanka,12/8/2020,21413250,,59154
Asia,Sri Lanka,12/9/2020,21413250,,59154
Asia,Sri Lanka,2/1/2020,21413250,,59154
Asia,Sri Lanka,2/1/2021,21413250,36396,95550
Asia,Sri Lanka,2/10/2020,21413250,,95550
Asia,Sri Lanka,2/10/2021,21413250,2532,98082
Asia,Sri Lanka,2/11/2020,21413250,,98082
Asia,Sri Lanka,2/11/2021,21413250,1362,99444
Asia,Sri Lanka,2/12/2020,21413250,,99444
Asia,Sri Lanka,2/12/2021,21413250,1110,100554
Asia,Sri Lanka,2/13/2020,21413250,,100554
Asia,Sri Lanka,2/13/2021,21413250,7457,108011
Asia,Sri Lanka,2/14/2020,21413250,,108011
Asia,Sri Lanka,2/14/2021,21413250,2695,110706
Asia,Sri Lanka,2/15/2020,21413250,,110706
Asia,Sri Lanka,2/15/2021,21413250,3589,114295
Asia,Sri Lanka,2/16/2020,21413250,,114295
Asia,Sri Lanka,2/16/2021,21413250,3225,117520
Asia,Sri Lanka,2/17/2020,21413250,,117520
Asia,Sri Lanka,2/17/2021,21413250,14242,131762
Asia,Sri Lanka,2/18/2020,21413250,,131762
Asia,Sri Lanka,2/18/2021,21413250,23067,154829
Asia,Sri Lanka,2/19/2020,21413250,,154829
Asia,Sri Lanka,2/19/2021,21413250,30307,185136
Asia,Sri Lanka,2/2/2020,21413250,,185136
Asia,Sri Lanka,2/2/2021,21413250,23217,208353
Asia,Sri Lanka,2/20/2020,21413250,,208353
Asia,Sri Lanka,2/20/2021,21413250,39078,247431
Asia,Sri Lanka,2/21/2020,21413250,,247431
Asia,Sri Lanka,2/21/2021,21413250,35912,283343
Asia,Sri Lanka,2/22/2020,21413250,,283343
Asia,Sri Lanka,2/22/2021,21413250,15583,298926
Asia,Sri Lanka,2/23/2020,21413250,,298926
Asia,Sri Lanka,2/23/2021,21413250,12555,311481
Asia,Sri Lanka,2/24/2020,21413250,,311481
Asia,Sri Lanka,2/24/2021,21413250,26562,338043
Asia,Sri Lanka,2/25/2020,21413250,,338043
Asia,Sri Lanka,2/25/2021,21413250,,338043
Asia,Sri Lanka,2/26/2020,21413250,,338043
Asia,Sri Lanka,2/26/2021,21413250,,338043
Asia,Sri Lanka,2/27/2020,21413250,,338043
Asia,Sri Lanka,2/27/2021,21413250,35343,373386
Asia,Sri Lanka,2/28/2020,21413250,,373386
Asia,Sri Lanka,2/28/2021,21413250,24374,397760
Asia,Sri Lanka,2/29/2020,21413250,,397760
Asia,Sri Lanka,2/3/2020,21413250,,397760
Asia,Sri Lanka,2/3/2021,21413250,21147,418907
Asia,Sri Lanka,2/4/2020,21413250,,418907
Asia,Sri Lanka,2/4/2021,21413250,6413,425320
Asia,Sri Lanka,2/5/2020,21413250,,425320
Asia,Sri Lanka,2/5/2021,21413250,9983,435303
Asia,Sri Lanka,2/6/2020,21413250,,435303
Asia,Sri Lanka,2/6/2021,21413250,3838,439141
Asia,Sri Lanka,2/7/2020,21413250,,439141
Asia,Sri Lanka,2/7/2021,21413250,1625,440766
Asia,Sri Lanka,2/8/2020,21413250,,440766
Asia,Sri Lanka,2/8/2021,21413250,5989,446755
Asia,Sri Lanka,2/9/2020,21413250,,446755
Asia,Sri Lanka,2/9/2021,21413250,6431,453186
Asia,Sri Lanka,3/1/2020,21413250,,453186
Asia,Sri Lanka,3/1/2021,21413250,42925,496111
Asia,Sri Lanka,3/10/2020,21413250,,496111
Asia,Sri Lanka,3/10/2021,21413250,8323,504434
Asia,Sri Lanka,3/11/2020,21413250,,504434
Asia,Sri Lanka,3/11/2021,21413250,7450,511884
Asia,Sri Lanka,3/12/2020,21413250,,511884
Asia,Sri Lanka,3/12/2021,21413250,1217,513101
Asia,Sri Lanka,3/13/2020,21413250,,513101
Asia,Sri Lanka,3/13/2021,21413250,9643,522744
Asia,Sri Lanka,3/14/2020,21413250,,522744
Asia,Sri Lanka,3/14/2021,21413250,2603,525347
Asia,Sri Lanka,3/15/2020,21413250,,525347
Asia,Sri Lanka,3/15/2021,21413250,11489,536836
Asia,Sri Lanka,3/16/2020,21413250,,536836
Asia,Sri Lanka,3/16/2021,21413250,12292,549128
Asia,Sri Lanka,3/17/2020,21413250,,549128
Asia,Sri Lanka,3/17/2021,21413250,9657,558785
Asia,Sri Lanka,3/18/2020,21413250,,558785
Asia,Sri Lanka,3/18/2021,21413250,9136,567921
Asia,Sri Lanka,3/19/2020,21413250,,567921
Asia,Sri Lanka,3/19/2021,21413250,8938,576859
Asia,Sri Lanka,3/2/2020,21413250,,576859
Asia,Sri Lanka,3/2/2021,21413250,44546,621405
Asia,Sri Lanka,3/20/2020,21413250,,621405
Asia,Sri Lanka,3/20/2021,21413250,4697,626102
Asia,Sri Lanka,3/21/2020,21413250,,626102
Asia,Sri Lanka,3/21/2021,21413250,645,626747
Asia,Sri Lanka,3/22/2020,21413250,,626747
Asia,Sri Lanka,3/22/2021,21413250,8490,635237
Asia,Sri Lanka,3/23/2020,21413250,,635237
Asia,Sri Lanka,3/23/2021,21413250,,635237
Asia,Sri Lanka,3/24/2020,21413250,,635237
Asia,Sri Lanka,3/24/2021,21413250,,635237
Asia,Sri Lanka,3/25/2020,21413250,,635237
Asia,Sri Lanka,3/25/2021,21413250,,635237
Asia,Sri Lanka,3/26/2020,21413250,,635237
Asia,Sri Lanka,3/26/2021,21413250,,635237
Asia,Sri Lanka,3/27/2020,21413250,,635237
Asia,Sri Lanka,3/27/2021,21413250,,635237
Asia,Sri Lanka,3/28/2020,21413250,,635237
Asia,Sri Lanka,3/28/2021,21413250,9889,645126
Asia,Sri Lanka,3/29/2020,21413250,,645126
Asia,Sri Lanka,3/29/2021,21413250,312,645438
Asia,Sri Lanka,3/3/2020,21413250,,645438
Asia,Sri Lanka,3/3/2021,21413250,46170,691608
Asia,Sri Lanka,3/30/2020,21413250,,691608
Asia,Sri Lanka,3/30/2021,21413250,9102,700710
Asia,Sri Lanka,3/31/2020,21413250,,700710
Asia,Sri Lanka,3/31/2021,21413250,9752,710462
Asia,Sri Lanka,3/4/2020,21413250,,710462
Asia,Sri Lanka,3/4/2021,21413250,51000,761462
Asia,Sri Lanka,3/5/2020,21413250,,761462
Asia,Sri Lanka,3/5/2021,21413250,48530,809992
Asia,Sri Lanka,3/6/2020,21413250,,809992
Asia,Sri Lanka,3/6/2021,21413250,24757,834749
Asia,Sri Lanka,3/7/2020,21413250,,834749
Asia,Sri Lanka,3/7/2021,21413250,5284,840033
Asia,Sri Lanka,3/8/2020,21413250,,840033
Asia,Sri Lanka,3/8/2021,21413250,7500,847533
Asia,Sri Lanka,3/9/2020,21413250,,847533
Asia,Sri Lanka,3/9/2021,21413250,6713,854246
Asia,Sri Lanka,4/1/2020,21413250,,854246
Asia,Sri Lanka,4/1/2021,21413250,6534,860780
Asia,Sri Lanka,4/10/2020,21413250,,860780
Asia,Sri Lanka,4/10/2021,21413250,,860780
Asia,Sri Lanka,4/11/2020,21413250,,860780
Asia,Sri Lanka,4/11/2021,21413250,,860780
Asia,Sri Lanka,4/12/2020,21413250,,860780
Asia,Sri Lanka,4/12/2021,21413250,,860780
Asia,Sri Lanka,4/13/2020,21413250,,860780
Asia,Sri Lanka,4/13/2021,21413250,,860780
Asia,Sri Lanka,4/14/2020,21413250,,860780
Asia,Sri Lanka,4/14/2021,21413250,,860780
Asia,Sri Lanka,4/15/2020,21413250,,860780
Asia,Sri Lanka,4/15/2021,21413250,,860780
Asia,Sri Lanka,4/16/2020,21413250,,860780
Asia,Sri Lanka,4/16/2021,21413250,,860780
Asia,Sri Lanka,4/17/2020,21413250,,860780
Asia,Sri Lanka,4/17/2021,21413250,,860780
Asia,Sri Lanka,4/18/2020,21413250,,860780
Asia,Sri Lanka,4/18/2021,21413250,,860780
Asia,Sri Lanka,4/19/2020,21413250,,860780
Asia,Sri Lanka,4/19/2021,21413250,,860780
Asia,Sri Lanka,4/2/2020,21413250,,860780
Asia,Sri Lanka,4/2/2021,21413250,4201,864981
Asia,Sri Lanka,4/20/2020,21413250,,864981
Asia,Sri Lanka,4/20/2021,21413250,,864981
Asia,Sri Lanka,4/21/2020,21413250,,864981
Asia,Sri Lanka,4/21/2021,21413250,,864981
Asia,Sri Lanka,4/22/2020,21413250,,864981
Asia,Sri Lanka,4/22/2021,21413250,,864981
Asia,Sri Lanka,4/23/2020,21413250,,864981
Asia,Sri Lanka,4/23/2021,21413250,,864981
Asia,Sri Lanka,4/24/2020,21413250,,864981
Asia,Sri Lanka,4/24/2021,21413250,,864981
Asia,Sri Lanka,4/25/2020,21413250,,864981
Asia,Sri Lanka,4/25/2021,21413250,,864981
Asia,Sri Lanka,4/26/2020,21413250,,864981
Asia,Sri Lanka,4/26/2021,21413250,,864981
Asia,Sri Lanka,4/27/2020,21413250,,864981
Asia,Sri Lanka,4/27/2021,21413250,,864981
Asia,Sri Lanka,4/28/2020,21413250,,864981
Asia,Sri Lanka,4/28/2021,21413250,,864981
Asia,Sri Lanka,4/29/2020,21413250,,864981
Asia,Sri Lanka,4/29/2021,21413250,,864981
Asia,Sri Lanka,4/3/2020,21413250,,864981
Asia,Sri Lanka,4/3/2021,21413250,,864981
Asia,Sri Lanka,4/30/2020,21413250,,864981
Asia,Sri Lanka,4/30/2021,21413250,19870,884851
Asia,Sri Lanka,4/4/2020,21413250,,884851
Asia,Sri Lanka,4/4/2021,21413250,,884851
Asia,Sri Lanka,4/5/2020,21413250,,884851
Asia,Sri Lanka,4/5/2021,21413250,,884851
Asia,Sri Lanka,4/6/2020,21413250,,884851
Asia,Sri Lanka,4/6/2021,21413250,,884851
Asia,Sri Lanka,4/7/2020,21413250,,884851
Asia,Sri Lanka,4/7/2021,21413250,151,885002
Asia,Sri Lanka,4/8/2020,21413250,,885002
Asia,Sri Lanka,4/8/2021,21413250,,885002
Asia,Sri Lanka,4/9/2020,21413250,,885002
Asia,Sri Lanka,4/9/2021,21413250,,885002
Asia,Sri Lanka,5/1/2020,21413250,,885002
Asia,Sri Lanka,5/10/2020,21413250,,885002
Asia,Sri Lanka,5/11/2020,21413250,,885002
Asia,Sri Lanka,5/12/2020,21413250,,885002
Asia,Sri Lanka,5/13/2020,21413250,,885002
Asia,Sri Lanka,5/14/2020,21413250,,885002
Asia,Sri Lanka,5/15/2020,21413250,,885002
Asia,Sri Lanka,5/16/2020,21413250,,885002
Asia,Sri Lanka,5/17/2020,21413250,,885002
Asia,Sri Lanka,5/18/2020,21413250,,885002
Asia,Sri Lanka,5/19/2020,21413250,,885002
Asia,Sri Lanka,5/2/2020,21413250,,885002
Asia,Sri Lanka,5/20/2020,21413250,,885002
Asia,Sri Lanka,5/21/2020,21413250,,885002
Asia,Sri Lanka,5/22/2020,21413250,,885002
Asia,Sri Lanka,5/23/2020,21413250,,885002
Asia,Sri Lanka,5/24/2020,21413250,,885002
Asia,Sri Lanka,5/25/2020,21413250,,885002
Asia,Sri Lanka,5/26/2020,21413250,,885002
Asia,Sri Lanka,5/27/2020,21413250,,885002
Asia,Sri Lanka,5/28/2020,21413250,,885002
Asia,Sri Lanka,5/29/2020,21413250,,885002
Asia,Sri Lanka,5/3/2020,21413250,,885002
Asia,Sri Lanka,5/30/2020,21413250,,885002
Asia,Sri Lanka,5/31/2020,21413250,,885002
Asia,Sri Lanka,5/4/2020,21413250,,885002
Asia,Sri Lanka,5/5/2020,21413250,,885002
Asia,Sri Lanka,5/6/2020,21413250,,885002
Asia,Sri Lanka,5/7/2020,21413250,,885002
Asia,Sri Lanka,5/8/2020,21413250,,885002
Asia,Sri Lanka,5/9/2020,21413250,,885002
Asia,Sri Lanka,6/1/2020,21413250,,885002
Asia,Sri Lanka,6/10/2020,21413250,,885002
Asia,Sri Lanka,6/11/2020,21413250,,885002
Asia,Sri Lanka,6/12/2020,21413250,,885002
Asia,Sri Lanka,6/13/2020,21413250,,885002
Asia,Sri Lanka,6/14/2020,21413250,,885002
Asia,Sri Lanka,6/15/2020,21413250,,885002
Asia,Sri Lanka,6/16/2020,21413250,,885002
Asia,Sri Lanka,6/17/2020,21413250,,885002
Asia,Sri Lanka,6/18/2020,21413250,,885002
Asia,Sri Lanka,6/19/2020,21413250,,885002
Asia,Sri Lanka,6/2/2020,21413250,,885002
Asia,Sri Lanka,6/20/2020,21413250,,885002
Asia,Sri Lanka,6/21/2020,21413250,,885002
Asia,Sri Lanka,6/22/2020,21413250,,885002
Asia,Sri Lanka,6/23/2020,21413250,,885002
Asia,Sri Lanka,6/24/2020,21413250,,885002
Asia,Sri Lanka,6/25/2020,21413250,,885002
Asia,Sri Lanka,6/26/2020,21413250,,885002
Asia,Sri Lanka,6/27/2020,21413250,,885002
Asia,Sri Lanka,6/28/2020,21413250,,885002
Asia,Sri Lanka,6/29/2020,21413250,,885002
Asia,Sri Lanka,6/3/2020,21413250,,885002
Asia,Sri Lanka,6/30/2020,21413250,,885002
Asia,Sri Lanka,6/4/2020,21413250,,885002
Asia,Sri Lanka,6/5/2020,21413250,,885002
Asia,Sri Lanka,6/6/2020,21413250,,885002
Asia,Sri Lanka,6/7/2020,21413250,,885002
Asia,Sri Lanka,6/8/2020,21413250,,885002
Asia,Sri Lanka,6/9/2020,21413250,,885002
Asia,Sri Lanka,7/1/2020,21413250,,885002
Asia,Sri Lanka,7/10/2020,21413250,,885002
Asia,Sri Lanka,7/11/2020,21413250,,885002
Asia,Sri Lanka,7/12/2020,21413250,,885002
Asia,Sri Lanka,7/13/2020,21413250,,885002
Asia,Sri Lanka,7/14/2020,21413250,,885002
Asia,Sri Lanka,7/15/2020,21413250,,885002
Asia,Sri Lanka,7/16/2020,21413250,,885002
Asia,Sri Lanka,7/17/2020,21413250,,885002
Asia,Sri Lanka,7/18/2020,21413250,,885002
Asia,Sri Lanka,7/19/2020,21413250,,885002
Asia,Sri Lanka,7/2/2020,21413250,,885002
Asia,Sri Lanka,7/20/2020,21413250,,885002
Asia,Sri Lanka,7/21/2020,21413250,,885002
Asia,Sri Lanka,7/22/2020,21413250,,885002
Asia,Sri Lanka,7/23/2020,21413250,,885002
Asia,Sri Lanka,7/24/2020,21413250,,885002
Asia,Sri Lanka,7/25/2020,21413250,,885002
Asia,Sri Lanka,7/26/2020,21413250,,885002
Asia,Sri Lanka,7/27/2020,21413250,,885002
Asia,Sri Lanka,7/28/2020,21413250,,885002
Asia,Sri Lanka,7/29/2020,21413250,,885002
Asia,Sri Lanka,7/3/2020,21413250,,885002
Asia,Sri Lanka,7/30/2020,21413250,,885002
Asia,Sri Lanka,7/31/2020,21413250,,885002
Asia,Sri Lanka,7/4/2020,21413250,,885002
Asia,Sri Lanka,7/5/2020,21413250,,885002
Asia,Sri Lanka,7/6/2020,21413250,,885002
Asia,Sri Lanka,7/7/2020,21413250,,885002
Asia,Sri Lanka,7/8/2020,21413250,,885002
Asia,Sri Lanka,7/9/2020,21413250,,885002
Asia,Sri Lanka,8/1/2020,21413250,,885002
Asia,Sri Lanka,8/10/2020,21413250,,885002
Asia,Sri Lanka,8/11/2020,21413250,,885002
Asia,Sri Lanka,8/12/2020,21413250,,885002
Asia,Sri Lanka,8/13/2020,21413250,,885002
Asia,Sri Lanka,8/14/2020,21413250,,885002
Asia,Sri Lanka,8/15/2020,21413250,,885002
Asia,Sri Lanka,8/16/2020,21413250,,885002
Asia,Sri Lanka,8/17/2020,21413250,,885002
Asia,Sri Lanka,8/18/2020,21413250,,885002
Asia,Sri Lanka,8/19/2020,21413250,,885002
Asia,Sri Lanka,8/2/2020,21413250,,885002
Asia,Sri Lanka,8/20/2020,21413250,,885002
Asia,Sri Lanka,8/21/2020,21413250,,885002
Asia,Sri Lanka,8/22/2020,21413250,,885002
Asia,Sri Lanka,8/23/2020,21413250,,885002
Asia,Sri Lanka,8/24/2020,21413250,,885002
Asia,Sri Lanka,8/25/2020,21413250,,885002
Asia,Sri Lanka,8/26/2020,21413250,,885002
Asia,Sri Lanka,8/27/2020,21413250,,885002
Asia,Sri Lanka,8/28/2020,21413250,,885002
Asia,Sri Lanka,8/29/2020,21413250,,885002
Asia,Sri Lanka,8/3/2020,21413250,,885002
Asia,Sri Lanka,8/30/2020,21413250,,885002
Asia,Sri Lanka,8/31/2020,21413250,,885002
Asia,Sri Lanka,8/4/2020,21413250,,885002
Asia,Sri Lanka,8/5/2020,21413250,,885002
Asia,Sri Lanka,8/6/2020,21413250,,885002
Asia,Sri Lanka,8/7/2020,21413250,,885002
Asia,Sri Lanka,8/8/2020,21413250,,885002
Asia,Sri Lanka,8/9/2020,21413250,,885002
Asia,Sri Lanka,9/1/2020,21413250,,885002
Asia,Sri Lanka,9/10/2020,21413250,,885002
Asia,Sri Lanka,9/11/2020,21413250,,885002
Asia,Sri Lanka,9/12/2020,21413250,,885002
Asia,Sri Lanka,9/13/2020,21413250,,885002
Asia,Sri Lanka,9/14/2020,21413250,,885002
Asia,Sri Lanka,9/15/2020,21413250,,885002
Asia,Sri Lanka,9/16/2020,21413250,,885002
Asia,Sri Lanka,9/17/2020,21413250,,885002
Asia,Sri Lanka,9/18/2020,21413250,,885002
Asia,Sri Lanka,9/19/2020,21413250,,885002
Asia,Sri Lanka,9/2/2020,21413250,,885002
Asia,Sri Lanka,9/20/2020,21413250,,885002
Asia,Sri Lanka,9/21/2020,21413250,,885002
Asia,Sri Lanka,9/22/2020,21413250,,885002
Asia,Sri Lanka,9/23/2020,21413250,,885002
Asia,Sri Lanka,9/24/2020,21413250,,885002
Asia,Sri Lanka,9/25/2020,21413250,,885002
Asia,Sri Lanka,9/26/2020,21413250,,885002
Asia,Sri Lanka,9/27/2020,21413250,,885002
Asia,Sri Lanka,9/28/2020,21413250,,885002
Asia,Sri Lanka,9/29/2020,21413250,,885002
Asia,Sri Lanka,9/3/2020,21413250,,885002
Asia,Sri Lanka,9/30/2020,21413250,,885002
Asia,Sri Lanka,9/4/2020,21413250,,885002
Asia,Sri Lanka,9/5/2020,21413250,,885002
Asia,Sri Lanka,9/6/2020,21413250,,885002
Asia,Sri Lanka,9/7/2020,21413250,,885002
Asia,Sri Lanka,9/8/2020,21413250,,885002
Asia,Sri Lanka,9/9/2020,21413250,,885002
Africa,Sudan,1/1/2021,43849269,,
Africa,Sudan,1/10/2021,43849269,,
Africa,Sudan,1/11/2021,43849269,,
Africa,Sudan,1/12/2021,43849269,,
Africa,Sudan,1/13/2021,43849269,,
Africa,Sudan,1/14/2021,43849269,,
Africa,Sudan,1/15/2021,43849269,,
Africa,Sudan,1/16/2021,43849269,,
Africa,Sudan,1/17/2021,43849269,,
Africa,Sudan,1/18/2021,43849269,,
Africa,Sudan,1/19/2021,43849269,,
Africa,Sudan,1/2/2021,43849269,,
Africa,Sudan,1/20/2021,43849269,,
Africa,Sudan,1/21/2021,43849269,,
Africa,Sudan,1/22/2021,43849269,,
Africa,Sudan,1/23/2021,43849269,,
Africa,Sudan,1/24/2021,43849269,,
Africa,Sudan,1/25/2021,43849269,,
Africa,Sudan,1/26/2021,43849269,,
Africa,Sudan,1/27/2021,43849269,,
Africa,Sudan,1/28/2021,43849269,,
